,title,link,summary,published,tags,category,credit,source
400,V aféře dieselgate padl další rozsudek. Automobilka Mitsubishi zaplatila Německu pokutu 25 milionů eur,https://www.irozhlas.cz/zivotni-styl/auto/afera-dieselgate-mitsubishi-nemecko-pokuta_2107121122_ban,Japonská automobilka Mitsubishi před časem zaplatila v Německu kvůli dieselové aféře pokutu 25 milionů eur (zhruba 644 milionů Kč). Firma to v pondělí potvrdila agentuře AFP. Její německé továrny loni prohledávali vyšetřovatelé a německé soudy pokutu nařídily 25. března.,2021-07-12 09:22:00,[],Životní styl a společnost,,irozhlas.cz
420,"Zemi zasáhne silná sluneční bouře, varují odborníci. Může ovlivnit mobilní či GPS signál",https://www.irozhlas.cz/veda-technologie/priroda/slunecni-soustava-zeme-vesmir-slunce-boure-slunecni-boure_2107121101_ere,Velká sluneční bouře může v pondělí ovlivnit komunikační infrastrukturu na Zemi. Konkrétně hrozí narušení mobilního a GPS signálu. Varování se týká především sluncem zalité strany Země. Na sluneční bouři upozornilo Centrum pro předpověď kosmického počasí.,2021-07-12 09:01:00,[],Věda a technologie,,irozhlas.cz
421,Před 50 lety se otevřel první úsek dálnice D1. Nejvytíženější komunikace měla vést do Bratislavy,https://www.irozhlas.cz/veda-technologie/historie/dalnice-d1-prvni-usek-otevreni-historie-ceskoslovensko_2107120933_onz,"Je proslulá drncáním a v koloně na ní někdy stál nejspíš každý z nás. Jedno, jestli jako řidič, nebo pasažér. Řeč je o nejdelší a taky nejstarší české dálnici D1. Její vůbec první úsek z Prahy do Mirošovic byl otevřený přesně před 50 lety v roce 1971. A i když od té vůbec první jízdy uplynulo už půl století, úplně dokončená není D1 dodnes.",2021-07-12 07:33:00,[],Věda a technologie,,irozhlas.cz
440,"Janoušek si svůj stav zhoršil i alkoholem. Chová se, jako by své potíže ignoroval, zdůvodnil soud návrat do vězení",https://denikn.cz/663283/janousek-si-svuj-stav-zhorsil-alkoholem-chova-se-jako-by-sve-potize-ignoroval-zduvodnil-soud-navrat-do-vezeni/,"Odsouzený podnikatel Roman Janoušek má znovu nastoupit do vězení. Vrchní soud v Olomouci tak rozhodl kvůli tomu, že lobbista má zásadní podíl na vzniku své nemoci. Jednotlivá zranění si navíc podle soudu způsobil sám a zdravotní stav si zhoršil nadměrným pitím alkoholu a užíváním dalších návykových látek.",2021-07-12 08:09:16,['Česko'],Česko,,denikn.cz
441,"Nechuť pracovat a vidět kolegy. Pocovidové vyhoření zasáhlo Ameriku, české firmy jsou optimistické",https://denikn.cz/662460/nechut-pracovat-a-videt-kolegy-pocovidove-vyhoreni-zasahlo-ameriku-ceske-firmy-jsou-optimisticke/,Po rozvolnění opatření a návratu do kanceláří Američané masově odcházejí z práce. Mohou za to vyčerpání i příznivá situace na pracovním trhu. Averzi k fyzickému návratu do zaměstnání zažívají i Češi – a není se čemu divit.,2021-07-12 07:24:36,"['Česko', 'Hlavní', 'Kontext N', 'Pracovní trh']",Česko,,denikn.cz
442,"Mají úzkosti, nevěří státu, ale imunitě. Zeptali jsme se lidí váhajících s očkováním, co by je přesvědčilo",https://denikn.cz/658968/maji-uzkosti-neveri-statu-ale-imunite-zeptali-jsme-se-lidi-vahajicich-s-ockovanim-co-by-je-presvedcilo/,"Situace okolo očkování proti covidu se v Česku dostává do bodu zlomu: počet vakcín začíná převažovat nad množstvím zájemců a očkování se podle průzkumů blíží limitům ochoty – kdo se opravdu toužil naočkovat, často už tak učinil. Ptali jsme se těch, kteří dosud očkovaní nejsou, na jejich argumenty a co by je dokázalo přesvědčit.",2021-07-12 04:12:06,"['Česko', 'Koronavirus', 'Očkování']",Česko,,denikn.cz
0,Moravu bude sužovat další vlna veder. Čechy podle meteorologů zasáhnou silné bouřky,https://www.lidovky.cz/domov/moravu-bude-suzovat-dalsi-vlna-veder-cechy-podle-meteorologu-zasahnou-silne-bourky.A210712_125248_ln_domov_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Na jihu Moravy bude v úterý opět panovat třicetistupňové vedro, místy mohou teploty dosáhnout až 34 stupňů. Západní polovinu Česka mají zasáhnout silné bouřky s přívalovým deštěm, který v noci na středu zvedne hladiny zejména menších toků. V povodí Berounky, Ohře, horní Vltavy a Otavy a na přítocích dolního Labe mohou překročit první povodňový stupeň a v povodí Klabavy a Úslavy i druhý stupeň, sdělil Český hydrometeorologický ústav (ČHMÚ).",2021-07-12 10:52:00,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz
31,"Podporovatelé zakladatele WikiLeaks Assange vyzývají Merkelovou. Chtějí, aby požádala Bidena o jeho osvobození",https://www.lidovky.cz/svet/podporovatele-zakladatele-wikileaks-assange-vyzyvaji-merkelovou-chteji-aby-pozadala-bidena-o-jeho-os.A210712_121058_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Na 120 politiků, umělců a novinářů vyzvalo německou kancléřku Angelu Merkelovou, aby se při setkání s americkým prezidentem Joem Bidenem tento týden ve Washingtonu zasadila o omilostnění zakladatele serveru WikiLeaks Juliana Assange.",2021-07-12 10:10:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz
32,Hromadná fotka v bouřce je stála život. Jedenáct lidí po úderu blesku do historické věže v Indii přišlo o život,https://www.lidovky.cz/svet/v-indickem-dzajpuru-zabil-blesk-11-navstevniku-historicke-veze-nekteri-z-ni-udajne-skocili-dolu.A210712_115349_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Nejméně 11 lidí přišlo o život a mnoho dalších bylo zraněno, když je při návštěvě historické pevnosti u severoindického Džajpuru zasáhl blesk. Informuje o tom v pondělí zpravodajský web BBC.",2021-07-12 09:53:00,['Události - Svět'],Zprávy ze světa,Lidovky.cz,lidovky.cz
120,Iva Bittová hudební meditací připomene vyhlazení terezínského rodinného tábora,https://www.lidovky.cz/kultura/iva-bittova-hudebni-meditaci-pripomene-vyhlazeni-terezinskeho-rodinneho-tabora.A210712_105848_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,Hudební meditace zpěvačky a houslistky Ivy Bittové v pondělí večer ve Velké dvoraně pražského Veletržního paláce připomene konečnou likvidaci takzvaného terezínského rodinného tábora v Osvětimi - Březince.,2021-07-12 10:00:00,['Události - Kultura'],Kultura,Michal Růžička,lidovky.cz
210,"Ve věku 75 let zemřel populární herec Ladislav Potměšil, major Maisner nebo otec Horáček z Discopříběhu",https://www.lidovky.cz/relax/lide/zemrel-oblibeny-herec-ladislav-potmesil-bylo-mu-75-let.A210712_121419_lide_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_relax&utm_content=main,Po dlouhé nemoci zemřel v pražské nemocnici Motol oblíbený herec Ladislav Potměšil. Bylo mu 75 let. Zprávu přinesl server Extra.cz. Mezi nejznámější Potměšilovy role patřil major Maisner ve filmu Byl jednou jeden polda. Během své téměř šedesátileté kariéry ztvárnil desítky filmových rolí. K těm nejznámějším patří major Maisner v komedii Byl jednou jeden polda či otec Horáček v muzikálu Discopříběh.,2021-07-12 10:29:00,['Relax - Lidé'],Zajímavosti,ČTK,lidovky.cz
300,Cihlobraní v Novém Městě pod Smrkem. Zrecyklovaný stavební materiál pomůže na Moravě,https://www.irozhlas.cz/zpravy-domov/cihly-nove-mesto-pod-smrkem-stavebni-material-morava-tornado-obnova_2107121237_ban,Jak přiložit ruku k dílu a pomoci obnovit poničené domy tornádem a přitom nejezdit na Moravu? S dobrým nápadem přišli starostové z Frýdlantského výběžku. Zorganizovali v Novém Městě pod Smrkem v areálu bývalé textilní továrny cihlobraní.,2021-07-12 10:37:00,[],Zprávy z domova,,irozhlas.cz
301,"‚Tisíce lidí s námi táhnou za jeden provaz.‘ Stav dívky z autobusu, který odneslo tornádo, se lepší",https://www.irozhlas.cz/zpravy-domov/tornado-hodoninsko-moravska-nova-ves-rodina-mackovych-zranena-dcera-sbirka_2107121159_onz,"Čtrnáctiletá Silvie z Moravské Nové Vsi, která utrpěla těžká zranění v autobuse odneseném tornádem, má za sebou čtyři náročné operace a podle matky Ireny Mackových je už z nejhoršího venku. Stále ale zůstává ve vídeňské nemocnici, kam za ní rodiče dojíždějí. Mezitím rodina opravuje dům a zatím netuší, kdy znovu otevřou v přízemí obchod se zeleninou a potravinami. Na místě natáčel Radiožurnál.",2021-07-12 09:59:00,[],Zprávy z domova,,irozhlas.cz
360,Unie prodloužila Rusku hospodářské sankce za konflikt na Ukrajině. Nedodržuje podmínky mírové dohody,https://www.irozhlas.cz/ekonomika/rusko-sankce-evropska-unie-eu-donbas_2107121114_voj,"Státy Evropské unie se v pondělí shodly na dalším půlročním prodloužení hospodářských sankcí uvalených na Rusko za jeho roli v konfliktu na východě Ukrajiny. Ministři zahraničí členských zemí v pondělí formálně již potřinácté prodloužili platnost postihů zaměřených na banky, energetické podniky či dovoz zbraní.",2021-07-12 10:10:00,[],Ekonomika,,irozhlas.cz
2,‚S ničím podobným jsem se nesetkal.‘ Hromadný kolaps studentů v Sokolově je pro experty záhadou,https://www.lidovky.cz/domov/s-nicim-podobnym-jsem-se-nesetkal-hromadny-kolaps-studentu-v-sokolove-je-pro-experty-zahadou.A210712_120611_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Jindy poklidný ceremoniál se změnil v drama. Během předávání vysvědčení na konci června se dvaceti žákům střední policejní školy v Sokolově udělalo zle a začali postupně omdlévat. Výsledek? Podle policie za hromadným kolapsem stojí davová psychóza. Lidovky.cz oslovily experty na lidskou duši s s otázkou, co na závěr policejního vyšetřování říkají. Odborníci se shodují, že jde o záhadu. Nikdo z nich se s podobným případem za svou kariéru nesetkal.",2021-07-12 11:35:00,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz
3,"Grafitti z Karlova mostu zmizelo. Restaurátor za víkend čmáranici odstranil, stav ještě zkontrolují památkáři",https://www.lidovky.cz/domov/restaurator-pres-vikend-odstranil-graffitti-z-karlova-mostu-jeho-praci-jeste-zkontroluji-pamatkari.A210712_133320_ln_domov_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Restaurátor, který pro pražskou Technickou správu komunikací (TSK) od soboty odstraňoval graffiti z Karlova mostu, skončil s pracemi v neděli večer, řekla mluvčí TSK Barbora Lišková. Dodala, že na místě se ještě uskuteční kontrola s památkáři, kteří rozhodnou, zda budou potřeba další úpravy. K poškození mostu se v sobotu policii přihlásil mladý muž.",2021-07-12 11:33:00,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz
30,Polsko požaduje zrušení nařízeného zákazu těžby v Turówě. Žádá o něj evropský soud,https://www.lidovky.cz/svet/polsko-pozaduje-zruseni-narizeneho-zakazu-tezby-v-turowe-zada-o-nej-evropsky-soud.A210712_131534_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Polsko poslalo k Soudnímu dvoru Evropské unie žádost o zrušení předběžného opatření, které spočívá v okamžitém zastavení těžby v hnědouhelném dole Turów, píše v pondělí list Gazeta Prawna. Varšava se podle něj vyslovila rovněž k české žádosti o uložení pokuty ve výši pěti milionů eur (asi 127,3 milionu korun) za každý den, kdy bude v polském dole nedaleko hranic s Českem pokračovat těžba. Deník zároveň s odvoláním na své zdroje poznamenal, že se jednání v Praze minulý týden neslo v lepším duchu než dříve.",2021-07-12 11:15:00,['Události - Svět'],Zprávy ze světa,MAFRA,lidovky.cz
32,"Pfizer chce v USA prosadit očkování třetí dávkou. Vláda ale nevidí důvod,  je podle ní zatím brzo",https://www.lidovky.cz/svet/pfizer-chce-v-usa-prosadit-ockovani-treti-davkou-vlada-ale-nevidi-duvod-je-podle-ni-zatim-brzo.A210712_125838_ln_zahranici_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Vakcíny firem Pfizer a BioNTech jsou po třetí dávce pětkrát až desetkrát účinnější než jenom po dvou dávkách. Tvrdí to zástupci firmy Pfizer, kteří v pondělí budou jednat s představiteli amerického zdravotnického systému o požadavku získat povolení k podávání třetí dávky. Odborný poradce americké administrativy Anthony Fauci v neděli nevyloučil, že se bude podávat i třetí dávka, ale řekl, že na to, aby ji vláda povolila nyní, je zatím brzo.",2021-07-12 10:58:00,['Události - Svět'],Zprávy ze světa,Petr Topič MAFRA,lidovky.cz
120,"OBRAZEM: Gynekolog, kriminálník i ztřeštěný policista. Připomeňte si nejznámější role Ladislava Potměšila",https://www.lidovky.cz/kultura/obrazem-prisny-tatinek-gynekolog-kriminalnik-i-ztresteny-policista-pripomente-si-nejznamejsi-role-la.A210712_124351_ln_kultura_jto/foto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Ve věku 75 let zemřel český filmový, televizní i divadelní herec Ladislav Potměšil. Připomeňte si ho se serverem Lidovky.cz výběrem z jeho neznámějších rolí.",2021-07-12 11:15:00,['Události - Kultura'],Kultura,TV Nova,lidovky.cz
300,"Úřad práce v Bělehradské po střelbě znovu otevřel. Hlídá ho ostraha, pobočku monitorují policisté",https://www.irozhlas.cz/zpravy-domov/strelba-v-belehradske-urad-prace-ostraha-ochranka-jiri-d_2107121330_vis,"Úřad práce v pražské Bělehradské ulici v pondělí po téměř čtrnácti dnech znovu otevřel. Na konci června v něm Jiří D. zastřelil pracovnici úřadu, se kterou vedl dlouholetý spor. Policie střelce zadržela o pět hodin později v Palackého ulici, k činům se doznal a spolupracuje. Pobočku teď hlídá ochranka, jak zjistil na místě server iROZHLAS.cz.",2021-07-12 11:30:00,[],Zprávy z domova,,irozhlas.cz
320,"Západ Spojených států sužují vlny veder. Teploty stoupají i nad 50 stupňů, přibývá rozsáhlých požárů",https://www.irozhlas.cz/zpravy-svet/usa-vlna-veder-lesni-pozary-vypadky-elektriny-kalifornie-nevada_2107121349_tzr,"Západ Spojených států už několikátým dnem za sebou sužují vlny veder - například v Kalifornii se teploty pohybovaly okolo 45 stupňů, v Údolí smrti se dostaly i nad 50 stupňů. Vedro způsobuje i výpadky elektřiny a rozsáhlé požáry, kvůli kterým musely tisíce lidí opustit své domovy.",2021-07-12 11:49:00,[],Zprávy ze světa,,irozhlas.cz
340,"Jsem ve skvělé formě, chci získat Grand Slam, přiznal Djoković. Do letošní sbírky mu chybí jen US Open",https://www.irozhlas.cz/sport/tenis/wimbledon-tenis-novak-djokovic-berrettini-grandslam_2107121308_mov,"Novak Djoković vyhrál potřetí za sebou mužskou dvouhru Wimbledonu, získal svůj dvacátý grandslamový titul, a právě v počtu velkých trofejí vyrovnal rekordy Švýcara Rogera Federera a Španěla Rafaela Nadala. Srbský tenista a nejlepší hráč současnosti porazil v londýnském finále Itala Mattea Berrettiniho 3:1 na sety a stále má šanci na zisk kalendářního Grand Slamu.",2021-07-12 11:08:00,[],Sport,,irozhlas.cz
380,V 75 letech zemřel Ladislav Potměšil. Hrál ve filmu Discopříběh nebo seriálu Zdivočelá země,https://www.irozhlas.cz/kultura/ladislav-potmesil-zemrel-umrti-filmy-syn-jan_2107121321_ban,Ve věku 75 let v pondělí v motolské nemocnici zemřel herec Ladislav Potměšil. Radiožurnálu to potvrdil jeho syn Jan. Potměšil byl dlouhodobě nemocný. Během své téměř šedesátileté kariéry ztvárnil desítky filmových rolí. K těm nejznámějším patří major Maisner v komedii Byl jednou jeden polda či otec Horáček v muzikálu Discopříběh.,2021-07-12 11:21:00,[],Kultura,,irozhlas.cz
381,"SOUTĚŽ: Co bude, až krizi zvládneme? Publicista Zakaria přináší Deset lekcí pro postpandemický svět",https://www.irozhlas.cz/kultura/literatura/knizni-soutez-deset-lekci-pro-postpandemicky-svet-fareed-zakaria-prostor_2107121300_kro,"Světoznámý americký politolog, spisovatel a publicista Fareed Zakaria se ve své nové knize snaží nahlédnout za horizont událostí spojených se současnou koronavirovou krizí. V deseti kapitolách se zamýšlí nad podobou světa po pandemii a upozorňuje čtenáře, že by bylo naivní očekávat návrat do stavu, na jaký jsme byli zvyklí před ní. O Deset lekcí pro postpandemický svět si můžete tento týden zahrát v pravidelné soutěži serveru iROZHLAS.cz.",2021-07-12 11:00:00,[],Kultura,,irozhlas.cz
400,Beton až k antickému chrámu. Řečtí archeologové kritizují cestu k athénské Akropoli,https://www.irozhlas.cz/zivotni-styl/cestovani/akropolis-dostupnost-atheny-recko-archeologie-beton_2107121335_ban,"Řečtí archeologové se bouří proti betonování turistických stezek athénské Akropole, informuje rakouský deník Der Standard. Předmětem sporu je nově vybetonovaný chodník, který měl zajistit bezpečnější turistické procházky mezi starověkými chrámy.",2021-07-12 11:35:00,[],Životní styl a společnost,,irozhlas.cz
401,VIDEO: Trénink až 60 metrů pod hladinou. V Dubaji otevřeli nejhlubší potápěčský bazén na světě,https://www.irozhlas.cz/zivotni-styl/cestovani/dubaj-nejhlubsi-bazen-potapeci-rekord-guinessova-kniha-rekordu_2107121304_voj,"V Dubaji otevřeli nejhlubší bazén na světě. Má hloubku šedesát metrů a je naplněn čtrnácti miliony litry vody. Takový objem vody je ekvivalentem zhruba šesti olympijských plaveckých bazénů. Stal se součástí rozsáhlé atrakce Deep Dive Dubai, kde si zájemci mohou vyzkoušet, jak vypadají ponory do větších hloubek, nebo si pod vodou zahrát stolní fotbálek či navštívit podvodní město.",2021-07-12 11:04:00,[],Životní styl a společnost,,irozhlas.cz
440,"Vojtěch navrhne, ať Česko daruje 2,5 milionu vakcín. Rezervy jsou mnohem větší, stát se ale nechce „vydat ze zásob“",https://denikn.cz/663401/vojtech-navrhne-at-cesko-daruje-25-milionu-vakcin-rezervy-jsou-mnohem-vetsi-stat-se-ale-nechce-vydat-ze-zasob/,"Česko může v současnosti darovat či přeprodat do chudších zemí zhruba 2,5 milionu dávek vakcín proti nemoci covid-19, a to od různých výrobců. Ministr zdravotnictví Adam Vojtěch (za ANO) o tom dnes na jednání informuje vládu. Stát má přitom rezervy ještě mnohem vyšší. Samo ministerstvo přiznává, že by Česko bylo schopno darovat šest a více milionů dávek.",2021-07-12 11:28:45,"['Česko', 'Koronavirus', 'Očkování']",Česko,,denikn.cz
450,"Kuba má tři problémy: snídani, oběd a večeři. Země zažívá extrémní nedostatek potravin",https://denikn.cz/663377/kuba-ma-tri-problemy-snidani-obed-a-veceri-zeme-zaziva-extremni-nedostatek-potravin/,"Komunistická karibská Kuba zažila včera nevídaný protest: tisíce lidí v ulicích Havany demonstrovaly proti vládě prezidenta Miguela Díaze-Canela kvůli koronavirovým opatřením a pomalému tempu očkování. Policie i civilně oblečení lidé zadrželi řadu demonstrantů a v neoznačených autech je odváželi neznámo kam. Neklid v zemi narůstá, problémy ostrovní diktatury se totiž kupí: ve státě, který se desetiletí spoléhal na import potravin ze zahraničí, se nedostává ani toho základního – jídla.",2021-07-12 11:07:58,"['Svět', 'Latinská Amerika']",Svět,,denikn.cz
